id,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit
7001,7001,CA-2017-123687,2017-05-26,2017-05-29,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,25.76,2,0.0,0.7728
7002,7002,CA-2015-104871,2015-03-30,2015-03-04,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,366.744,4,0.3,-110.0232
7003,7003,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,289.24,7,0.0,26.0316
7004,7004,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,69.456,2,0.2,22.5732
7005,7005,CA-2014-126333,2014-12-23,2014-12-28,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,5.184,1,0.2,1.8144
7006,7006,CA-2015-141740,2015-01-11,2015-05-11,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,205.164,2,0.1,13.6776
7007,7007,CA-2014-119466,2014-12-15,2014-12-21,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,8.544,2,0.6,-7.476
7008,7008,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,12.828,2,0.7,-8.9796
7009,7009,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,598.458,3,0.3,-42.747
7010,7010,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,25.984,1,0.2,-3.8976
7011,7011,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,17.96,5,0.2,5.837
7012,7012,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,5.04,2,0.0,0.1512
7013,7013,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,208.16,1,0.0,56.2032
7014,7014,CA-2017-141201,2017-09-12,2017-11-12,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,148.257,3,0.15,15.6978
7015,7015,CA-2014-114790,2014-11-03,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,146.76,3,0.0,38.1576
7016,7016,CA-2014-114790,2014-11-03,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,32.96,2,0.0,14.1728
7017,7017,CA-2014-114790,2014-11-03,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,587.97,3,0.0,164.6316
7018,7018,CA-2014-114790,2014-11-03,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,14.94,3,0.0,7.0218
7019,7019,US-2016-154256,2016-06-23,2016-06-27,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,25.83,7,0.0,12.1401
7020,7020,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,15.552,3,0.2,5.4432
7021,7021,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10004661,6.8,1,0.2,0.51
7022,7022,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274,4.224,3,0.2,1.2672
7023,7023,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,143.64,9,0.2,10.773
7024,7024,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10000019,31.104,6,0.2,10.8864
7025,7025,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,223.056,9,0.2,69.705
7026,7026,US-2017-101840,2017-06-02,2017-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,227.46,6,0.0,65.9634
7027,7027,US-2017-101840,2017-06-02,2017-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,46.24,4,0.2,15.606
7028,7028,CA-2017-131653,2017-01-29,2017-05-02,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,5.22,2,0.0,2.4012
7029,7029,US-2016-157840,2016-12-20,2016-12-23,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,33.9,5,0.0,15.594
7030,7030,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,28.14,3,0.0,7.8792
7031,7031,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,36.0,2,0.0,6.48
7032,7032,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,92.94,3,0.0,25.0938
7033,7033,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,245.646,3,0.1,8.1882
7034,7034,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,55.008,3,0.2,17.19
7035,7035,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004236,35.232,3,0.2,11.4504
7036,7036,CA-2017-119494,2017-09-11,2017-11-13,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,523.392,3,0.2,52.3392
7037,7037,CA-2014-124618,2014-02-05,2014-04-05,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,479.984,2,0.2,89.997
7038,7038,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,Peter BÃ¼hler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,12.96,2,0.0,6.2208
7039,7039,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,Peter BÃ¼hler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,17.94,3,0.0,6.4584
7040,7040,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,166.72,2,0.0,41.68
7041,7041,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,24.816,3,0.2,8.3754
7042,7042,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,124.36,2,0.0,27.3592
7043,7043,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,599.97,5,0.4,69.9965
7044,7044,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,198.744,4,0.3,-14.196
7045,7045,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,9.184,2,0.2,1.148
7046,7046,CA-2016-160136,2016-03-11,2016-09-11,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,9.248,2,0.2,3.3524
7047,7047,CA-2014-150581,2014-08-04,2014-12-04,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,99.592,1,0.2,2.4898
7048,7048,CA-2014-150581,2014-08-04,2014-12-04,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,399.96,4,0.0,139.986
7049,7049,CA-2016-119515,2016-08-14,2016-08-16,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,15.552,3,0.2,5.4432
7050,7050,CA-2014-141355,2014-09-25,2014-09-30,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,OFF-AR-10003179,14.576,2,0.2,2.3686
7051,7051,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,209.6,5,0.2,68.12
7052,7052,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,23.32,2,0.0,6.0632
7053,7053,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,30.98,1,0.0,13.941
7054,7054,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,119.96,4,0.0,25.1916
7055,7055,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,363.92,5,0.2,-31.843
7056,7056,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,35.808,3,0.2,11.19
7057,7057,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,122.688,9,0.2,39.8736
7058,7058,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,892.136,7,0.2,111.517
7059,7059,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,50.22,3,0.0,2.0088
7060,7060,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,83.42,2,0.0,24.1918
7061,7061,CA-2016-165330,2016-11-12,2016-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,5.872,2,0.2,2.1286
7062,7062,CA-2015-132633,2015-03-02,2015-05-02,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,12.144,3,0.2,4.0986
7063,7063,CA-2016-157742,2016-12-29,2016-12-31,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,27.792,3,0.2,10.422
7064,7064,CA-2017-127712,2017-08-31,2017-05-09,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,6.208,2,0.2,0.6984
7065,7065,CA-2017-169474,2017-04-02,2017-09-02,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,32.67,3,0.0,8.4942
7066,7066,CA-2014-106726,2014-06-12,2014-08-12,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,1261.33,7,0.0,327.9458
7067,7067,CA-2016-147473,2016-05-30,2016-03-06,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,38.88,6,0.0,18.6624
7068,7068,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,1.964,2,0.8,-3.2406
7069,7069,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,82.656,9,0.2,30.996
7070,7070,CA-2014-141901,2014-09-08,2014-08-14,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,5.98,1,0.0,2.691
7071,7071,CA-2016-164490,2016-05-09,2016-10-09,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,9.248,2,0.2,3.3524
7072,7072,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,4.448,2,0.2,0.3336
7073,7073,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,5.184,1,0.2,1.8144
7074,7074,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,175.92,5,0.2,15.393
7075,7075,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,4.752,4,0.8,-8.316
7076,7076,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,13.344,2,0.2,1.0008
7077,7077,CA-2016-167416,2016-12-05,2016-05-17,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,54.9,5,0.0,26.901
7078,7078,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,22.911,7,0.7,-17.5651
7079,7079,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,309.456,9,0.2,34.8138
7080,7080,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,19.456,4,0.2,3.4048
7081,7081,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,472.518,3,0.4,-149.6307
7082,7082,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,1012.68,3,0.2,303.804
7083,7083,CA-2016-106950,2016-02-09,2016-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,17.22,5,0.7,-12.628
7084,7084,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,3.52,2,0.0,1.6896
7085,7085,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,1626.192,9,0.2,121.9644
7086,7086,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,8.595,5,0.7,-6.303
7087,7087,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,190.896,2,0.2,-42.9516
7088,7088,US-2017-143175,2017-03-08,2017-06-08,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,99.87,3,0.0,23.9688
7089,7089,CA-2015-105844,2015-10-25,2015-10-27,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,79.36,4,0.0,23.808
7090,7090,CA-2017-118864,2017-06-15,2017-06-19,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,119.96,1,0.2,7.4975
7091,7091,CA-2015-119480,2015-09-01,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,106.32,3,0.0,49.9704
7092,7092,CA-2015-119480,2015-09-01,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,163.44,3,0.0,45.7632
7093,7093,CA-2015-119480,2015-09-01,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,42.76,2,0.0,11.1176
7094,7094,CA-2015-119480,2015-09-01,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,51.55,5,0.0,24.2285
7095,7095,US-2015-153374,2015-09-02,2015-02-13,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,479.952,6,0.2,89.991
7096,7096,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,146.688,6,0.2,55.008
7097,7097,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,276.784,2,0.2,89.9548
7098,7098,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,25.32,5,0.2,9.1785
7099,7099,CA-2017-144596,2017-06-11,2017-10-11,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,318.96,9,0.0,149.9112
7100,7100,CA-2015-124933,2015-12-26,2015-12-30,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,212.64,6,0.0,99.9408
7101,7101,CA-2014-159625,2014-11-23,2014-11-28,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,23.472,3,0.2,8.802
7102,7102,CA-2016-144337,2016-01-08,2016-05-08,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,19.648,2,0.2,6.6312
7103,7103,CA-2014-117478,2014-09-21,2014-09-24,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,6.57,3,0.7,-5.037
7104,7104,CA-2017-147410,2017-04-09,2017-08-09,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,421.1,2,0.0,105.275
7105,7105,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,760.116,6,0.3,-43.4352
7106,7106,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,38.784,3,0.2,7.272
7107,7107,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,122.328,9,0.2,1.5291
7108,7108,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,25.98,2,0.0,0.7794
7109,7109,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,3.28,2,0.0,1.476
7110,7110,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,459.88,4,0.0,13.7964
7111,7111,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,7.76,2,0.0,2.2504
7112,7112,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,71.96,2,0.0,17.99
7113,7113,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10001218,54.9,5,0.0,15.372
7114,7114,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,9.28,2,0.2,3.248
7115,7115,US-2016-102239,2016-05-05,2016-06-05,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,1685.88,6,0.0,320.3172
7116,7116,US-2016-102239,2016-05-05,2016-06-05,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,5.728,2,0.2,2.0048
7117,7117,CA-2014-143168,2014-10-18,2014-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,61.96,2,0.0,27.882
7118,7118,CA-2014-143168,2014-10-18,2014-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003784,1.344,1,0.2,0.4704
7119,7119,CA-2017-104906,2017-02-13,2017-02-17,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,17.94,3,0.0,8.7906
7120,7120,CA-2017-118122,2017-11-17,2017-11-24,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,13.904,2,0.2,4.5188
7121,7121,US-2014-147774,2014-01-20,2014-01-26,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,67.194,1,0.7,-51.5154
7122,7122,CA-2017-166926,2017-01-12,2017-08-12,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,41.86,7,0.0,18.837
7123,7123,CA-2017-166926,2017-01-12,2017-08-12,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,141.96,2,0.0,41.1684
7124,7124,CA-2015-128013,2015-09-08,2015-08-16,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000320,10.02,3,0.0,4.4088
7125,7125,CA-2015-128013,2015-09-08,2015-08-16,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001815,144.12,3,0.0,69.1776
7126,7126,CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003971,17.94,3,0.0,8.7906
7127,7127,CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10004685,13.89,3,0.0,4.5837
7128,7128,US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,16.45,5,0.0,7.567
7129,7129,US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,19.92,4,0.0,6.5736
7130,7130,CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,TEC-AC-10004209,35.168,4,0.2,8.3524
7131,7131,CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10003022,123.088,7,0.2,40.0036
7132,7132,CA-2017-141439,2017-11-26,2017-01-12,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-TA-10001039,257.94,3,0.0,67.0644
7133,7133,CA-2017-141439,2017-11-26,2017-01-12,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10002624,1879.96,4,0.0,545.1884
7134,7134,CA-2017-141439,2017-11-26,2017-01-12,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001473,27.46,2,0.0,9.8856
7135,7135,CA-2017-141439,2017-11-26,2017-01-12,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,89.98,2,0.0,43.1904
7136,7136,CA-2017-141439,2017-11-26,2017-01-12,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-CH-10004287,828.6,3,0.0,240.294
7137,7137,CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,7.23,5,0.7,-5.784
7138,7138,CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,17.44,2,0.2,1.308
7139,7139,CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004593,62.88,4,0.7,-50.304
7140,7140,CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,290.352,3,0.2,-36.294
7141,7141,CA-2017-128783,2017-07-09,2017-07-09,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,113.52,4,0.0,46.5432
7142,7142,CA-2017-128783,2017-07-09,2017-07-09,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,135.3,5,0.0,37.884
7143,7143,CA-2014-122217,2014-11-24,2014-11-29,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,111.15,5,0.0,48.906
